_prptDivCd,_pvctTrgtYn,alcYn,apslEvlAmt,apslPrcCtrsLowstBidRto,batcBidYn,bidDivCd,bidDivNm,bidMthodCd,bidMthodNm,bidPrgnNft,bldSqms,cltrBidBgngDt,cltrBidEndDt,cltrMngNo,cltrStatMngCd,cltrUsgLclsCtgrId,cltrUsgLclsCtgrNm,cltrUsgMclsCtgrId,cltrUsgMclsCtgrNm,cltrUsgSclsCtgrId,cltrUsgSclsCtgrNm,collbBidPsblYn,cptnMthodCd,cptnMthodNm,crtnYn,dspsMthodCd,dspsMthodNm,dtbtRqrEdtmCont,eltrGrprUseYn,evcRsbyTrgtCont,feeRate,frstBidPrc,frstCtrsLowstBidPrcRto,landSqms,lctnEmdNm,lctnSdnm,lctnSggnm,lowstBidPrcIndctCont,ltnoPnu,mdfcnDt,onbidCltrNm,onbidCltrno,onbidPbancNo,orgNm,pbctCdtnNo,pbctNo,pbctNsq,pbctStatCd,pbctStatNm,pbctsn,prptDivCd,prptDivNm,pvctTrgtYn,rdnmPnu,rentMthodNm,rentPerdCont,rqstOrgNm,subtBidPsblYn,thnlImgUrlAdr,totalamtUnpcDivCd,totalamtUnpcDivNm,twtmGthrBidPsblYn,usbdNft
0002,Y,N,2492595000,,N,0001,전자입찰,0001,최고가방식,,,202606090900,202606181800,2026-0100-098889,0005,10000,부동산,10100,토지,10102,임야,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,721,구의동,서울특별시,광진구,2492595000,,20260608131753,서울특별시 광진구 구의동 4-22 임야,1965208,890538,한국소아마비협회,6019982,10067978,4,0009,수의계약가능,,0002,공유재산,Y,,,,,Y,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16778278&atchSn=1&hashCrpsNo=HELKMGLKHKJMAMJBHBGEOFKDKEPIDIILOGAEAPIKKFIGJJEPHEMJLBNDNPGKMIAN&downloadImageKind=THNL_NM,0001,총액,Y,2
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,,384.85,202605271640,202606022359,2026-0300-004201,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0002,임대,,N,임차인,,,,,상암동,서울특별시,마포구,24228177,,20260527163319,서울특별시 마포구 상암동 DMC첨단산업센터 B109 근린생활시설 상가,1979405,889078,재단법인 서울경제진흥원,6007014,10064773,10,0009,수의계약가능,,0002,공유재산,Y,,변동형 임대,3년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16919131&atchSn=1&hashCrpsNo=DBAMJEJGINHHDMECNMNFKIEIKEHPCADOBBPPJJNMGGPBBGFLAOEHGJMGKAIALJIF&downloadImageKind=THNL_NM,0001,총액,N,9
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,,116.14,202605271640,202606022359,2026-0300-004205,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0002,임대,,N,임차인,,,,,상암동,서울특별시,마포구,7311580,,20260527163557,서울특별시 마포구 상암동 DMC첨단산업센터 B104 근린생활시설 상가,1979411,889080,재단법인 서울경제진흥원,6007043,10064788,10,0009,수의계약가능,,0002,공유재산,Y,,변동형 임대,3년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16919139&atchSn=1&hashCrpsNo=DBAMJEJGINHHDMECNMNFKIEIKEHPCADOBBPPJJNMGGPBBGFLAOEHGJMGKAIALJIF&downloadImageKind=THNL_NM,0001,총액,N,10
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,257.24,202603110900,202603171800,2026-0200-105599,0005,10000,부동산,10300,상가용및업무용건물,10310,운동시설,N,0002,제한경쟁,N,0002,임대,,N,기부채납,,0,,333.73,신길동,서울특별시,영등포구,686200,,20260310155054,서울특별시 영등포구 신길동 116-17 라온아토 201호 운동시설,1972431,865557,서울특별시 영등포구,5853798,10028685,1,0009,수의계약가능,1,0002,공유재산,Y,,고정형 임대,3년,,Y,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16849460&atchSn=3&hashCrpsNo=OCFIMLLJDDGKJPCDONNBLBBANDMNFKIEHLDGLLCMCIMKCPOMLGADLABNGDOIDNHC&downloadImageKind=THNL_NM,0001,총액,Y,2
0002,Y,N,2442000,,N,0001,전자입찰,0001,최고가방식,0,2.55,202603061600,202603131100,2026-0200-000476,0005,10000,부동산,10300,상가용및업무용건물,10319,공공용시설,N,0002,제한경쟁,N,0002,임대,,N,공고기관,,0,,,신정동,서울특별시,양천구,2442000,1147010100012630000,20260306140658,서울특별시 양천구 신정동 1263 2층 신정3 북카페 공공용시설,1974850,865075,서울특별시 양천구,5849487,10027431,1,0009,수의계약가능,1,0002,공유재산,Y,1147030050680100020900000,변동형 임대,3년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16870534&atchSn=1&hashCrpsNo=KJFGBIHLGNGLBOOMGFMEEELILOCICKFNLDNAGCLJIGMIEMIDAFKBGICFMMHNIOFI&downloadImageKind=THNL_NM,0001,총액,N,2
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,18489.97,202603031400,202603101400,2022-0500-023581,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0002,임대,,N,임차인,,0,,11424.57,공덕동,서울특별시,마포구,12905950,1144010200003700004,20260303112534,서울특별시 마포구 공덕동 370-4 서울창업허브센터 근린생활시설,1596903,864424,재단법인 서울경제진흥원,5839889,10026022,1,0009,수의계약가능,1,0002,공유재산,Y,1144041392410100002100000,변동형 임대,33개월,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=12617421&atchSn=1&hashCrpsNo=DDAFPDHJMEDNCBLLMCNELBFLDFLGALFPFICAJBHPJFNMMOABCBBBONHHHBIENMPF&downloadImageKind=THNL_NM,0001,총액,N,1
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,234.18,202510311600,202511051600,2015-0712-001212,0005,10000,부동산,10100,토지,10116,주차장,N,0002,제한경쟁,N,0002,임대,,N,낙찰자,,0,,234.18,양재동,서울특별시,서초구,6721380,1165010200003230001,20251031145617,서울 서초구 양재2동 323-1번지 주차장,1045756,847754,서울특별시 서초구,5674359,9988676,3,0009,수의계약가능,1,0002,공유재산,Y,1165041630080100004400000,고정형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=3073158&atchSn=2&hashCrpsNo=HOMOCBGIMPOMHKCBEAHNHPKJLFIOFEIMNJCHHLGHJIPCMFBCPDAHIPLODBMBPPBP&downloadImageKind=THNL_NM,0001,총액,N,6
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,3469.08,202510231600,202510281600,2021-0900-045861,0005,10000,부동산,10100,토지,10116,주차장,N,0002,제한경쟁,N,0002,임대,,N,매수자,,0,,32523.4,양재동,서울특별시,서초구,314661420,,20251023145740,서울특별시 서초구 양재동 311 양재근린공원 공영주차장,1546987,846552,서울특별시 서초구,5659053,9985868,1,0009,수의계약가능,1,0002,공유재산,Y,,고정형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=11943954&atchSn=1&hashCrpsNo=EKPBHPPCLFKNIHEIIEFMNANLANDMFEHAIMKJDPCIAAOPGEAODGKCLIJCBIOEAPHO&downloadImageKind=THNL_NM,0001,총액,N,2
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,487,202510231600,202510281600,2022-0700-034144,0005,10000,부동산,10100,토지,10116,주차장,N,0002,제한경쟁,N,0002,임대,,N,매수자,,0,,724.5,양재동,서울특별시,서초구,7468200,1165010200003230001,20251023145711,서울특별시 서초구 양재동 323-1 양재2동주민센터 공영주차장,1610637,846550,서울특별시 서초구,5659051,9985864,1,0009,수의계약가능,1,0002,공유재산,Y,1165041630080100004400000,고정형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=12907337&atchSn=1&hashCrpsNo=EKPBHPPCLFKNIHEIIEFMNANLANDMFEHAIMKJDPCIAAOPGEAODGKCLIJCBIOEAPHO&downloadImageKind=THNL_NM,0001,총액,N,4
0002,Y,N,295000,,N,0001,전자입찰,0001,최고가방식,0,1.7,202510201730,202510271500,2025-0900-069463,0005,10000,부동산,10300,상가용및업무용건물,10319,공공용시설,N,0002,제한경쟁,N,0002,임대,,N,공고기관,,0,,,신정동,서울특별시,양천구,비공개,1147010100013220015,20251020165918,서울특별시 양천구 신정동 1322-15 공공용시설,1933551,845843,서울특별시 양천구,5653030,9984444,1,0009,수의계약가능,1,0002,공유재산,Y,1147031140180100006200000,변동형 임대,3년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16485559&atchSn=2&hashCrpsNo=JBMAFFDFIFCPBCFKDAMKHOJGOMNOIFKAMIHHKBOJIGEOOEAFCPKOCDIEOKFBPNNM&downloadImageKind=THNL_NM,0001,총액,N,2
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,69.42,202510141600,202510211600,2024-0500-042230,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0002,임대,,Y,매수자,,0,,,성산동,서울특별시,마포구,26432640,,20251013151157,서울특별시 마포구 성산동 533-1 마포농수산물시장 1층 과일매장 2502호 판매시설,1780706,844847,마포구시설관리공단,5639264,9982328,5,0009,수의계약가능,2,0002,공유재산,Y,,변동형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=15078769&atchSn=2&hashCrpsNo=ELAIJFJMIHCPENIPMNADKFHHJMFKFOEHBKPDMNBFKBENKDBICALLIHINMJMLFEBA&downloadImageKind=THNL_NM,0001,총액,N,4
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,41.65,202510141600,202510211600,2024-0500-042231,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0002,임대,,Y,매수자,,0,,,성산동,서울특별시,마포구,15127320,1144012500005330001,20251013151157,서울특별시 마포구 성산동 533-1 마포농수산물시장 1층 과일매장 2203호 판매시설,1780707,844847,마포구시설관리공단,5639263,9982328,5,0009,수의계약가능,2,0002,공유재산,Y,1144031130180400023500000,변동형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=15078774&atchSn=2&hashCrpsNo=ELAIJFJMIHCPENIPMNADKFHHJMFKFOEHBKPDMNBFKBENKDBICALLIHINMJMLFEBA&downloadImageKind=THNL_NM,0001,총액,N,4
0002,Y,N,,,N,0001,전자입찰,0001,최고가방식,0,41.2,202510141600,202510211600,2025-0900-067499,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0002,임대,,Y,낙찰자,,0,,,성산동,서울특별시,마포구,25733160,1144012500005330001,20251013151157,서울특별시 마포구 성산동 533-1 1층 1601-2호 판매시설,1930639,844847,마포구시설관리공단,5639265,9982328,5,0009,수의계약가능,2,0002,공유재산,Y,1144031130180400023500000,변동형 임대,1년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16459724&atchSn=1&hashCrpsNo=ELAIJFJMIHCPENIPMNADKFHHJMFKFOEHBKPDMNBFKBENKDBICALLIHINMJMLFEBA&downloadImageKind=THNL_NM,0001,총액,N,2
0005,N,N,1510000000,,N,0001,전자입찰,0001,최고가방식,0,36.68,299901021000,299901021600,2024-0100-008372,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,9.128,창천동,서울특별시,서대문구,953089200,1141011600000720022,20240227101419,서울특별시 서대문구 창천동 72-22 105호 근린생활시설,1746406,754512,코리아신탁주식회사,4685522,9783113,10,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617685&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,1510000000,,N,0001,전자입찰,0001,최고가방식,0,36.68,299901021000,299901021600,2024-0100-008372,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,9.128,창천동,서울특별시,서대문구,1138391300,1141011600000720022,20240227101419,서울특별시 서대문구 창천동 72-22 105호 근린생활시설,1746406,754512,코리아신탁주식회사,4685520,9783111,8,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617685&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,1510000000,,N,0001,전자입찰,0001,최고가방식,0,36.68,299901021000,299901021600,2024-0100-008372,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,9.128,창천동,서울특별시,서대문구,1041627600,1141011600000720022,20240227101419,서울특별시 서대문구 창천동 72-22 105호 근린생활시설,1746406,754512,코리아신탁주식회사,4685521,9783112,9,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617685&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,5320000000,,Y,0001,전자입찰,0001,최고가방식,0,54.54,299901021000,299901021600,2024-0100-008373,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,13.572,창천동,서울특별시,서대문구,3357905800,1141011600000720022,20240227101339,서울특별시 서대문구 창천동 72-22 106호 근린생활시설,1746407,754514,코리아신탁주식회사,4685533,9783123,10,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617687&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,5320000000,,Y,0001,전자입찰,0001,최고가방식,0,54.54,299901021000,299901021600,2024-0100-008373,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,13.572,창천동,서울특별시,서대문구,4010756100,1141011600000720022,20240227101339,서울특별시 서대문구 창천동 72-22 106호 근린생활시설,1746407,754514,코리아신탁주식회사,4685531,9783121,8,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617687&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,5320000000,,Y,0001,전자입찰,0001,최고가방식,0,54.54,299901021000,299901021600,2024-0100-008373,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,13.572,창천동,서울특별시,서대문구,3669842200,1141011600000720022,20240227101339,서울특별시 서대문구 창천동 72-22 106호 근린생활시설,1746407,754514,코리아신탁주식회사,4685532,9783122,9,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617687&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,2014000000,,Y,0001,전자입찰,0001,최고가방식,0,23.35,299901021000,299901021600,2024-0100-008379,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,5.811,창천동,서울특별시,서대문구,1271206500,1141011600000720022,20240227101215,서울특별시 서대문구 창천동 72-22 110호 근린생활시설,1746413,754516,코리아신탁주식회사,4685544,9783134,10,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617697&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,2014000000,,Y,0001,전자입찰,0001,최고가방식,0,23.35,299901021000,299901021600,2024-0100-008379,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,5.811,창천동,서울특별시,서대문구,1518356900,1141011600000720022,20240227101215,서울특별시 서대문구 창천동 72-22 110호 근린생활시설,1746413,754516,코리아신탁주식회사,4685542,9783132,8,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617697&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,2014000000,,Y,0001,전자입찰,0001,최고가방식,0,23.35,299901021000,299901021600,2024-0100-008379,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,5.811,창천동,서울특별시,서대문구,1389296900,1141011600000720022,20240227101215,서울특별시 서대문구 창천동 72-22 110호 근린생활시설,1746413,754516,코리아신탁주식회사,4685543,9783133,9,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617697&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,1240000000,,N,0001,전자입찰,0001,최고가방식,0,30.17,299901021000,299901021600,2024-0100-008382,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,7.507,창천동,서울특별시,서대문구,782668500,,20240227101104,서울특별시 서대문구 창천동 72-22 112호 근린생활시설,1746417,754517,코리아신탁주식회사,4685554,9783145,10,0001,입찰준비중,1,0005,기타일반재산,N,,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617702&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,1240000000,,N,0001,전자입찰,0001,최고가방식,0,30.17,299901021000,299901021600,2024-0100-008382,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,7.507,창천동,서울특별시,서대문구,934837200,,20240227101104,서울특별시 서대문구 창천동 72-22 112호 근린생활시설,1746417,754517,코리아신탁주식회사,4685552,9783143,8,0001,입찰준비중,1,0005,기타일반재산,N,,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617702&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,1240000000,,N,0001,전자입찰,0001,최고가방식,0,30.17,299901021000,299901021600,2024-0100-008382,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,7.507,창천동,서울특별시,서대문구,855376200,,20240227101104,서울특별시 서대문구 창천동 72-22 112호 근린생활시설,1746417,754517,코리아신탁주식회사,4685553,9783144,9,0001,입찰준비중,1,0005,기타일반재산,N,,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617702&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,3750000000,,Y,0001,전자입찰,0001,최고가방식,0,27.81,299901021000,299901021600,2024-0100-008384,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,6.92,창천동,서울특별시,서대문구,2323111900,1141011600000720022,20240227100957,서울특별시 서대문구 창천동 72-22 비104호 근린생활시설,1746419,754518,코리아신탁주식회사,4685564,9783156,10,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617705&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,3750000000,,Y,0001,전자입찰,0001,최고가방식,0,27.81,299901021000,299901021600,2024-0100-008384,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,6.92,창천동,서울특별시,서대문구,2774775800,1141011600000720022,20240227100957,서울특별시 서대문구 창천동 72-22 비104호 근린생활시설,1746419,754518,코리아신탁주식회사,4685562,9783154,8,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617705&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
0005,N,N,3750000000,,Y,0001,전자입찰,0001,최고가방식,0,27.81,299901021000,299901021600,2024-0100-008384,0002,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,0,,6.92,창천동,서울특별시,서대문구,2538920500,1141011600000720022,20240227100957,서울특별시 서대문구 창천동 72-22 비104호 근린생활시설,1746419,754518,코리아신탁주식회사,4685563,9783155,9,0001,입찰준비중,1,0005,기타일반재산,N,1141030050570400006300000,,-,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14617705&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,7
